Running.Test.Number,Test.Number.in.Iteration,Cost.Centric.Buffer,Cost.Centric.PDI,Conductance.Centric.Buffer,Conductance.Centric.PDI,DEM.error,Stochasticticity.error.for.time,Conductance.Value.Great.House,Conductance.Value.Great.Kiva,Conductance.Value.Earthen.Mound,Conductance.Value.Herradura
1207,7,2.229784904,45290933.39,7.784363044,28160531.48,1.658949625,0.043953982,0.004025663,0.00322053,0.002576424,0.002061139
1208,8,2.229784904,45290933.39,8.638107342,66643840.41,1.658949625,0.071721461,0.002401117,0.001920894,0.001536715,0.001229372
1209,9,2.229784904,45290933.39,7.784363045,28160789.82,1.658949625,0.077726407,0.003881499,0.003105199,0.002484159,0.001987328
1210,10,2.229784904,45290933.39,8.638107342,66643840.41,1.658949625,0.053082098,0.002434595,0.001947676,0.001558141,0.001246513
1211,11,2.229784904,45290933.39,7.784363045,28160789.82,1.658949625,0.061665619,0.003441404,0.002753124,0.002202499,0.001761999
1212,12,2.229784904,45290933.39,8.638107341,66643582.16,1.658949625,0.018158604,0.002653285,0.002122628,0.001698103,0.001358482
1213,13,2.229784904,45290933.39,7.784363045,28160789.82,1.658949625,0.012529742,0.003736109,0.002988887,0.002391109,0.001912888
1214,14,2.229784904,45290933.39,8.638107341,66643582.16,1.658949625,0.045826362,0.002948323,0.002358658,0.001886927,0.001509541
1215,15,2.229784904,45290933.39,7.784363045,28160789.82,1.658949625,0.054657811,0.003512117,0.002809694,0.002247755,0.001798204
1216,16,2.229784904,45290933.39,7.784363045,28160789.82,1.658949625,0.028715687,0.003465837,0.00277267,0.002218136,0.001774509
1217,17,2.229784904,45290933.39,7.784363045,28160789.82,1.658949625,0.056871638,0.003525897,0.002820718,0.002256574,0.001805259
1218,18,2.228819917,45103161.41,10.4686264,66220915.48,1.658949625,0.085517528,0.00261915,0.00209532,0.001676256,0.001341005
1219,19,2.228555694,45056285.03,7.775249952,36960421.73,1.658949625,0.041825715,0.003816805,0.003053444,0.002442755,0.001954204
1220,20,2.228555694,45056285.03,7.775249952,36960421.73,1.658949625,0.054291948,0.00335961,0.002687688,0.002150151,0.00172012
1221,21,2.228555694,45056285.03,2.228555694,45056285.03,1.658949625,0.004608516,0.000970693,0.000776554,0.000621244,0.000496995
1222,22,2.228555694,45056285.03,8.631339137,66698992.4,1.658949625,0.057827366,0.002968047,0.002374437,0.00189955,0.00151964
1223,23,2.228555694,45056285.03,8.631339138,66699250.66,1.658949625,0.071597022,0.002310384,0.001848307,0.001478646,0.001182917
1224,24,2.228555694,45056285.03,8.631339138,66699250.66,1.658949625,0.024977537,0.002031054,0.001624843,0.001299875,0.0010399
1225,25,2.228555694,45056285.03,7.776168233,36939394,1.658949625,0.088644726,0.003851158,0.003080927,0.002464741,0.001971793
1226,1,1.526498977,24872096.8,5.101593975,38972748.15,0.47782539,0.009709779,0.004053686,0.003242949,0.002594359,0.002075487
1227,2,1.526498977,24872096.8,5.101593975,38972748.15,0.47782539,0.0587632,0.004039304,0.003231443,0.002585154,0.002068123
1228,3,1.524177089,24982760.6,4.111868382,40045486.53,0.47782539,0.056349059,0.003198369,0.002558695,0.002046956,0.001637565
1229,4,1.524177089,24982760.6,4.111868382,40045486.53,0.47782539,0.045348394,0.003271761,0.002617409,0.002093927,0.001675142
1230,5,1.524177089,24982760.6,4.111868382,40045486.53,0.47782539,0.090081276,0.003062691,0.002450152,0.001960122,0.001568098
1231,6,1.524177089,24982760.6,4.111869887,40623488.4,0.47782539,0.055554361,0.00100584,0.000804672,0.000643738,0.00051499
1232,7,1.524177089,24982760.6,4.111869887,40623488.4,0.47782539,0.018980093,0.001618959,0.001295167,0.001036134,0.000828907
1233,8,1.524177089,24982760.6,4.111868382,40045486.53,0.47782539,0.054771159,0.003434387,0.00274751,0.002198008,0.001758406
1234,9,1.524177089,24982760.6,4.111869887,40623488.4,0.47782539,0.026575113,0.002215197,0.001772158,0.001417726,0.001134181
1235,10,1.524177089,24982760.6,4.111868382,40045486.53,0.47782539,0.097667124,0.003097881,0.002478305,0.001982644,0.001586115
1236,11,1.524177089,24982760.6,4.111869887,40623488.4,0.47782539,0.003617962,0.001533265,0.001226612,0.000981289,0.000785032
1237,12,1.524177089,24982760.6,4.111869887,40623488.4,0.47782539,0.009590277,0.002346271,0.001877017,0.001501613,0.001201291
1238,13,1.524177089,24982760.6,4.111867304,39629902.08,0.47782539,0.043151746,0.004023723,0.003218978,0.002575182,0.002060146
1239,14,1.524177089,24982760.6,4.111868382,40045486.53,0.47782539,0.057606215,0.002673715,0.002138972,0.001711178,0.001368942
1240,15,1.524177089,24982760.6,4.111869887,40623488.4,0.47782539,0.080579674,0.002155288,0.001724231,0.001379384,0.001103508
1241,16,1.524177089,24982760.6,4.111868382,40045486.53,0.47782539,0.013489838,0.00323828,0.002590624,0.002072499,0.001657999
1242,17,1.524177089,24982760.6,4.111868382,40045486.53,0.47782539,0.013697887,0.002791498,0.002233198,0.001786559,0.001429247
1243,18,1.524463943,18482980.17,7.339505871,35903250.32,0.47782539,0.051294117,0.003839905,0.003071924,0.002457539,0.001966031
1244,19,1.524463943,18482980.17,7.339507831,36326841.29,0.47782539,0.026002269,0.002610421,0.002088337,0.001670669,0.001336535
1245,20,1.524463943,18482980.17,8.851944765,8835974.07,0.47782539,0.068981681,0.004947146,0.003957717,0.003166174,0.002532939
1246,21,1.524463943,18482980.17,8.851944765,8835974.07,0.47782539,0.038530745,0.004392682,0.003514145,0.002811316,0.002249053
1247,22,1.524463943,18482980.17,4.196809001,55579841.92,0.47782539,0.025766788,0.001203579,0.000962863,0.00077029,0.000616232
1248,23,1.524463943,18482980.17,7.33950587,35902991.56,0.47782539,0.010885042,0.003457683,0.002766146,0.002212917,0.001770334
1249,24,1.524463943,18482980.17,7.339507831,36326841.29,0.47782539,0.0541733,0.002601915,0.002081532,0.001665225,0.00133218
1250,25,1.524463943,18482980.17,8.258823014,46588400.22,0.47782539,0.039447887,0.001972504,0.001578003,0.001262402,0.001009922
1251,1,0.76576596,5013328.705,8.249745397,41377213.5,0.308102915,0.069910846,0.001753349,0.001402679,0.001122143,0.000897715
1252,2,0.76576596,5013328.705,8.249745369,41371788.68,0.308102915,0.095717092,0.00242756,0.001942048,0.001553639,0.001242911
1253,3,0.76576596,5013328.705,8.249745396,41376955.55,0.308102915,0.053333188,0.002331988,0.001865591,0.001492473,0.001193978
1254,4,0.76576596,5013328.705,8.249745396,41376955.55,0.308102915,0.050335024,0.00218729,0.001749832,0.001399866,0.001119893
1255,5,0.76576596,5013328.705,9.092050238,41309592.94,0.308102915,0.062796533,0.00421906,0.003375248,0.002700199,0.002160159
1256,6,0.76576596,5013328.705,9.092050238,41309592.94,0.308102915,0.083094567,0.003651364,0.002921091,0.002336873,0.001869498
1257,7,0.76576596,5013328.705,9.092050238,41309592.94,0.308102915,0.041692766,0.004484291,0.003587432,0.002869946,0.002295957
1258,8,0.76576596,5013328.705,9.092050238,41309592.94,0.308102915,0.057949197,0.003942429,0.003153943,0.002523155,0.002018524
1259,9,0.76576596,5013328.705,6.430137147,41818140.86,0.308102915,0.043664143,0.002718119,0.002174495,0.001739596,0.001391677
1260,10,0.76576596,5013328.705,6.430137172,41824339.33,0.308102915,0.051499419,0.001667103,0.001333682,0.001066946,0.000853557
1261,11,0.76576596,5013328.705,6.430137018,41786373.37,0.308102915,0.050705125,0.003675992,0.002940793,0.002352635,0.001882108
1262,12,0.76576596,5013328.705,6.430137147,41818140.86,0.308102915,0.023714311,0.003143171,0.002514537,0.002011629,0.001609304
1263,13,0.76576596,5013328.705,6.430137147,41818140.86,0.308102915,0.058275924,0.003490976,0.002792781,0.002234225,0.00178738
1264,14,0.76576596,5013328.705,6.430137019,41786631.7,0.308102915,0.046899025,0.004729871,0.003783896,0.003027117,0.002421694
1265,15,0.76576596,5013328.705,6.430137018,41786373.37,0.308102915,0.062715717,0.004605859,0.003684687,0.00294775,0.0023582
1266,16,0.76576596,5013328.705,8.834544136,41295008.64,0.308102915,0.004785885,0.004970486,0.003976389,0.003181111,0.002544889
1267,17,0.765671405,2218215.808,10.74505196,39552835.56,0.308102915,0.102583789,0.002675656,0.002140525,0.00171242,0.001369936
1268,18,0.765671405,2218215.808,10.74505196,39552835.56,0.308102915,0.035897924,0.003041337,0.002433069,0.001946455,0.001557164
1269,19,0.764647417,1749002.174,6.418471266,55483052.11,0.308102915,0.057436448,0.001739567,0.001391654,0.001113323,0.000890659
1270,20,0.764647417,1749002.174,6.869407126,16071782.62,0.308102915,0.0500787,0.003216169,0.002572935,0.002058348,0.001646679
1271,21,0.764647417,1749002.174,6.418469892,55143359.23,0.308102915,0.045025385,0.002093421,0.001674736,0.001339789,0.001071831
1272,22,0.764647417,1749002.174,10.76286189,49998196.2,0.308102915,0.054242272,0.002691353,0.002153082,0.001722466,0.001377973
1273,23,0.764647417,1749002.174,6.869407126,16071782.62,0.308102915,0.055035523,0.003316942,0.002653554,0.002122843,0.001698275
1274,24,0.764647417,1749002.174,3.52213175,54843300.55,0.308102915,0.03953532,0.000727919,0.000582335,0.000465868,0.000372695
1275,25,0.764647417,1749002.174,6.418471267,55483310.35,0.308102915,0.038667346,0.001312882,0.001050305,0.000840244,0.000672196
1276,1,4.624450172,66150531.31,15.35008933,8324619.569,0.041004857,0.068639203,0.002253924,0.001803139,0.001442512,0.001154009
1277,2,4.624450172,66150531.31,12.21739385,62592202.37,0.041004857,0.029820354,0.000879815,0.000703852,0.000563081,0.000450465
1278,3,4.624450172,66150531.31,15.2338828,8356469.299,0.041004857,0.019636613,0.002055364,0.001644291,0.001315433,0.001052346
1279,4,4.618085686,65848409.36,15.35176843,9673371.873,0.041004857,0.098966556,0.003560124,0.002848099,0.002278479,0.001822783
1280,5,4.618085686,65848409.36,15.42814838,8304966.834,0.041004857,0.070794283,0.003172625,0.0025381,0.00203048,0.001624384
1281,6,4.618085686,65848409.36,15.42814835,8307550.362,0.041004857,0.027031046,0.00303837,0.002430696,0.001944557,0.001555646
1282,7,4.618085686,65848409.36,15.35176627,9895056.957,0.041004857,0.063449379,0.004356281,0.003485025,0.00278802,0.002230416
1283,8,4.618085686,65848409.36,15.3517684,9676471.281,0.041004857,0.041630264,0.003500136,0.002800109,0.002240087,0.00179207
1284,9,4.618085686,65848409.36,15.42814825,8318407.772,0.041004857,0.051654428,0.002802138,0.00224171,0.001793368,0.001434695
1285,10,4.618085686,65848409.36,15.35176777,9740891.188,0.041004857,0.073055905,0.003702296,0.002961837,0.00236947,0.001895576
1286,11,4.618085686,65848409.36,15.42814834,8308840.125,0.041004857,0.065883535,0.003142136,0.002513709,0.002010967,0.001608774
1287,12,4.618085686,65848409.36,15.42814825,8318407.772,0.041004857,0.091664328,0.002766888,0.00221351,0.001770808,0.001416647
1288,13,4.618085686,65848409.36,15.42814838,8304966.834,0.041004857,0.056017205,0.003273699,0.002618959,0.002095167,0.001676134
1289,14,4.618085686,65848409.36,15.42814825,8318407.772,0.041004857,0.051163061,0.00279716,0.002237728,0.001790182,0.001432146
1290,15,4.618085686,65848409.36,15.08566703,22899279.96,0.041004857,0.056906326,0.002641922,0.002113538,0.00169083,0.001352664
1291,16,4.618085686,65848409.36,15.42814794,8350110.075,0.041004857,0.055762514,0.003460606,0.002768485,0.002214788,0.00177183
1292,17,4.618085686,65848409.36,15.35176777,9740891.188,0.041004857,0.030783882,0.003641053,0.002912842,0.002330274,0.001864219
1293,18,4.618085686,65848409.36,15.42814794,8350110.075,0.041004857,0.019553925,0.003440577,0.002752461,0.002201969,0.001761575
1294,19,4.618085686,65848409.36,15.42814832,8311165.264,0.041004857,0.034765903,0.002977774,0.002382219,0.001905775,0.00152462
1295,20,4.618085686,65848409.36,15.35176629,9893766.689,0.041004857,0.02878235,0.004087788,0.00327023,0.002616184,0.002092947
1296,21,4.618085686,65848409.36,12.56592576,30620255.26,0.041004857,0.060987806,0.001514035,0.001211228,0.000968982,0.000775186
1297,22,4.618085686,65848409.36,15.08566703,22899279.96,0.041004857,0.015815046,0.002639686,0.002111749,0.001689399,0.001351519
1298,23,4.618085686,65848409.36,14.84855326,9239240.467,0.041004857,0.059464502,0.004711929,0.003769543,0.003015635,0.002412508
1299,24,4.618085686,65848409.36,15.35176779,9738825.303,0.041004857,0.069299436,0.003743968,0.002995175,0.00239614,0.001916912
1300,25,4.618085686,65848409.36,15.42814835,8307550.362,0.041004857,0.012092462,0.003061949,0.00244956,0.001959648,0.001567718
1301,1,2.828945279,44587970.96,8.783644193,6927788.178,0.075269562,0.031348056,0.002466632,0.001973305,0.001578644,0.001262915
1302,2,2.826538097,44605098.91,17.74453463,5401633.763,0.075269562,0.033856699,0.003519447,0.002815557,0.002252446,0.001801957
1303,3,2.825163913,44677105.44,5.120838886,3880562.596,0.075269562,0.043209168,0.001903237,0.00152259,0.001218072,0.000974457
1304,4,2.82266326,37801746.54,11.00995726,1209460.656,0.075269562,0.057298278,0.003686188,0.00294895,0.00235916,0.001887328
1305,5,2.669131715,39497824.66,7.795434206,1345368.018,0.075269562,0.06922175,0.002391566,0.001913252,0.001530602,0.001224482
1306,6,2.669131715,39497824.66,7.795430537,2133312.617,0.075269562,0.08596763,0.003208843,0.002567074,0.002053659,0.001642927
1307,7,2.669131715,39497824.66,7.795434206,1345368.018,0.075269562,0.025037043,0.002611046,0.002088837,0.00167107,0.001336856
1308,8,2.669131715,39497824.66,7.795430575,2125399.091,0.075269562,0.02364445,0.0030355,0.0024284,0.00194272,0.001554176
1309,9,2.669131715,39497824.66,6.456634472,2811054.348,0.075269562,0.005197741,0.001746694,0.001397356,0.001117884,0.000894308
1310,10,2.669131715,39497824.66,11.01026074,1351103.901,0.075269562,0.047659014,0.004101561,0.003281249,0.002624999,0.002099999
1311,11,2.669131715,39497824.66,11.01026074,1350330.044,0.075269562,0.019647505,0.003972389,0.003177911,0.002542329,0.002033863
1312,12,2.669131715,39497824.66,11.01026111,1357298.934,0.075269562,0.07600189,0.003883341,0.003106673,0.002485338,0.001988271
1313,13,2.669131715,39497824.66,7.310266478,1410275.254,0.075269562,0.076689985,0.001985378,0.001588302,0.001270642,0.001016513
1314,14,2.669131715,39497824.66,11.01026109,1360403.718,0.075269562,0.037268027,0.003556287,0.00284503,0.002276024,0.001820819
1315,15,2.669131715,39497824.66,7.795434206,1345368.018,0.075269562,0.038863367,0.002681065,0.002144852,0.001715881,0.001372705
1316,16,2.668310886,39544693.28,7.574001149,1297069.487,0.075269562,0.037109667,0.002491765,0.001993412,0.001594729,0.001275784
1317,17,2.668310886,39544693.28,10.78772905,1682082.847,0.075269562,0.071280013,0.004276248,0.003420998,0.002736798,0.002189439
1318,18,2.668310886,39544693.28,10.78772787,1433337.463,0.075269562,0.052576721,0.003656241,0.002924993,0.002339994,0.001871996
1319,19,2.668310886,39544693.28,7.573998312,669631.6533,0.075269562,0.058260541,0.002985034,0.002388027,0.001910422,0.001528337
1320,20,2.668310886,39544693.28,7.573998312,669631.6533,0.075269562,0.073180238,0.003033638,0.002426911,0.001941529,0.001553223
1321,21,2.668310886,39544693.28,7.574001149,1297069.487,0.075269562,0.024775548,0.002406658,0.001925327,0.001540261,0.001232209
1322,22,2.668310886,39544693.28,10.78772905,1682082.847,0.075269562,0.069848108,0.004221567,0.003377253,0.002701803,0.002161442
1323,23,2.668310886,39544693.28,10.78772787,1433337.463,0.075269562,0.062810697,0.003373617,0.002698893,0.002159115,0.001727292
1324,24,2.668310886,39544693.28,10.78772787,1433337.463,0.075269562,0.087237515,0.003503072,0.002802458,0.002241966,0.001793573
1325,25,2.668310886,39544693.28,7.574001149,1297069.487,0.075269562,0.036765021,0.002537242,0.002029794,0.001623835,0.001299068
1326,1,0.782352669,18604956.16,4.441024737,45627168.28,0.665467471,0.023742313,0.002277636,0.001822109,0.001457687,0.00116615
1327,2,0.782352669,18604956.16,5.215313931,44616058.05,0.665467471,0.073862365,0.003378361,0.002702689,0.002162151,0.001729721
1328,3,0.782352669,18604956.16,5.215313931,44616058.05,0.665467471,0.003125442,0.002961473,0.002369179,0.001895343,0.001516274
1329,4,0.782352669,18604956.16,5.215313931,44616058.05,0.665467471,0.011170704,0.003359674,0.00268774,0.002150192,0.001720153
1330,5,0.782352669,18604956.16,5.216992058,45067542.06,0.665467471,0.059742804,0.002727707,0.002182166,0.001745733,0.001396586
1331,6,0.782352669,18604956.16,5.215313931,44616058.05,0.665467471,0.086042953,0.003088836,0.002471069,0.001976855,0.001581484
1332,7,0.782162294,18607789.36,4.439942544,44969165.69,0.665467471,0.075148595,0.001872279,0.001497823,0.001198258,0.000958607
1333,8,0.782162294,18607789.36,4.439942521,44961177.78,0.665467471,0.072750312,0.002193885,0.001755108,0.001404086,0.001123269
1334,9,0.782162294,18607789.36,5.215720511,44390703.21,0.665467471,0.03837412,0.00431103,0.003448824,0.002759059,0.002207247
1335,10,0.782162294,18607789.36,5.215720546,44401551.56,0.665467471,0.109860394,0.002773658,0.002218926,0.001775141,0.001420113
1336,11,0.782162294,18607789.36,5.215720546,44401551.56,0.665467471,0.0743575,0.003053381,0.002442705,0.001954164,0.001563331
1337,12,0.782162294,18607789.36,4.439942553,44972265.8,0.665467471,0.065558645,0.001401184,0.001120947,0.000896758,0.000717406
1338,13,0.782162294,18607789.36,5.215720518,44393027.21,0.665467471,0.041263374,0.003495937,0.00279675,0.0022374,0.00178992
1339,14,0.782162294,18607789.36,5.215720546,44401551.56,0.665467471,0.074076946,0.002714227,0.002171382,0.001737105,0.001389684
1340,15,0.782162294,18607789.36,5.215720546,44401551.56,0.665467471,0.075562699,0.003027308,0.002421846,0.001937477,0.001549982
1341,16,0.782162294,18607789.36,5.215720518,44393027.21,0.665467471,0.061471229,0.003506153,0.002804922,0.002243938,0.00179515
1342,17,0.782162294,18607789.36,4.439942553,44972265.8,0.665467471,0.067037993,0.001017515,0.000814012,0.000651209,0.000520968
1343,18,0.782162325,18545114.54,5.21424667,44214219.26,0.665467471,0.054140139,0.002899029,0.002319223,0.001855378,0.001484303
1344,19,0.782162325,18545114.54,5.21424666,44211121.18,0.665467471,0.060134678,0.004679044,0.003743235,0.002994588,0.002395671
1345,20,0.782162325,18545114.54,5.21424667,44214219.26,0.665467471,0.070126275,0.002565042,0.002052033,0.001641627,0.001313301
1346,21,0.781401671,18710879.1,5.208342636,44246977.9,0.665467471,0.045112669,0.003184009,0.002547207,0.002037766,0.001630213
